FinalDOI,ID,complete,api_add,times_cited,recent_citations,highly_cited_1,highly_cited_5,highly_cited_10,relative_citation_ratio,field_citation_ratio,license
10.1093/brain/aww214,2108,"skrobot oa, attems j, esiri m, hortobã¡gyi t, ironside jw, kalaria rn, king a, lammie ga, mann d, neal j, ben-shlomo y, kehoe pg, love s. vascular cognitive impairment neuropathology guidelines (vcing): the contribution of cerebrovascular pathology to cognitive impairment.   sep 2. pii: aww214. [epub ahead of print].","{'doi': '10.1093/brain/aww214', 'times_cited': 50, 'recent_citations': 40, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': 4.94, 'field_citation_ratio': 16.89, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",50.0,40.0,False,False,False,4.94,16.89,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1007/s12687-016-0266-4,1774,"slade i, hanson h, george a, kohut k, strydom a, wordsworth s et al. a cost analysis of a cancer genetic service model in the uk.   feb 27. epub 2016/02/29. eng.","{'doi': '10.1007/s12687-016-0266-4', 'times_cited': 14, 'recent_citations': 7, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': 1.27, 'field_citation_ratio': 3.05, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",14.0,7.0,False,False,False,1.27,3.05,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1016/j.jneumeth.2014.02.005,965,"sleigh jn, burgess rw, gillingwater th, cadera mz. morphological analysis of neuromuscular junction development and degeneration in rodent lumbrical muscles.   apr 30;227:159-65. doi: 10.1016/j.jneumeth.2014.02.005. epub 2014 feb 14..","{'doi': '10.1016/j.jneumeth.2014.02.005', 'times_cited': 21, 'recent_citations': 7, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': 1.03, 'field_citation_ratio': 4.41, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",21.0,7.0,False,False,False,1.03,4.41,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1093/hmg/ddt659,996,"sleigh jn, grice sj, burgess rw, talbot k, cader mz. neuromuscular junction maturation defects precede impaired lower motor neuron connectivity in charcot-marie-tooth type 2d mice.   may 15;23(10):2639-50. doi: 10.1093/hmg/ddt659. epub 2013 dec 23. .","{'doi': '10.1093/hmg/ddt659', 'times_cited': 31, 'recent_citations': 8, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': 1.51, 'field_citation_ratio': 6.51, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",31.0,8.0,False,False,False,1.51,6.51,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1371/journal.pone.0160235,2199,"slofstra c, nauta mh, holmes ea, bockting cl.. imagery rescripting: the impact of conceptual and perceptual changes on aversive autobiographical memories.   aug;11(8):e0160235. doi: 10.1371/journal.pone.0160235. ecollection 2016.","{'doi': '10.1371/journal.pone.0160235', 'times_cited': 7, 'recent_citations': 6, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': 0.53, 'field_citation_ratio': 2.78, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",7.0,6.0,False,False,False,0.53,2.78,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1093/eurheartj/eht369,670,"sloth ad, schmidt mr, munk k, kharbanda rk, redington an, schmidt m et al. improved long-term clinical outcomes in patients with st-elevation myocardial infarction undergoing remote ischaemic conditioning as an adjunct to primary percutaneous coronary intervention.   sep 12.","{'doi': '10.1093/eurheartj/eht369', 'times_cited': 188, 'recent_citations': 51, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': 12.15, 'field_citation_ratio': 57.5, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",188.0,51.0,False,False,False,12.15,57.5,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1158/1078-0432.ccr-14-3136,1585,"smith cg, fisher d, harris r, maughan ts, phipps ai, richman s, seymour m, tomlinson i, rosmarin d, kerr d, chan at, peters u, newcomb pa, idziaszczyk s, west h, meade a, kaplan r, cheadle jp. analyses of 7,635 patients with colorectal cancer using independent training and validation cohorts show that rs9929218 in cdh1 is a prognostic marker of survival.   aug;21(15):3453-61. doi: 10.1158/1078-0432.ccr-14-3136. epub 2015 apr 14..","{'doi': '10.1158/1078-0432.ccr-14-3136', 'times_cited': 13, 'recent_citations': 6, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': 0.66, 'field_citation_ratio': 3.16, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",13.0,6.0,False,False,False,0.66,3.16,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1002/14651858.cd009532.pub2,1051,"smith ga, fisher sa, doree c, di angelantonio e, roberts dj. oral or parenteral iron supplementation to reduce deferral, iron deficiency and/or anaemia in blood donors.   jul;7:cd009532. doi 10.1002/14651858.cd009532.pub2.","{'doi': '10.1002/14651858.cd009532.pub2', 'times_cited': 30, 'recent_citations': 13, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': 1.81, 'field_citation_ratio': 7.55, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",30.0,13.0,False,False,False,1.81,7.55,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1002/jcb.25488,2178,"smith h, board m, pellagatti a, turley h, boultwood j, callaghan r. the effects of severe hypoxia on glycolytic flux and enzyme activity in a model of solid tumors.   aug;117(8):1890-901. doi: 10.1002/jcb.25488. epub 2016 feb 2.","{'doi': '10.1002/jcb.25488', 'times_cited': 4, 'recent_citations': 1, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': 0.31, 'field_citation_ratio': 0.76, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",4.0,1.0,False,False,False,0.31,0.76,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1002/hec.3274,1697,"smith j, banks h, campbell h, douglas a, fletcher e, mccallum a, moger ta, peltola m, sverå½us s, wild s, williams lj, forbes j, eurohope study group.. parameter heterogeneity in breast cancer cost regressions  - evidence from five european countries.   dec. doi: 10.1002/hec.3274..","{'doi': '10.1002/hec.3274', 'times_cited': 3, 'recent_citations': 1, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': 0.3, 'field_citation_ratio': 0.73, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",3.0,1.0,False,False,False,0.3,0.73,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1097/inf.0b013e31829cfff2,700,"snape md, philip j, john tm, robinson h, kelly s, gossger n, yu lm, kittel c, toneatto d, dull pm, pollard aj. bactericidal antibody persistence 2 years after immunization with 2 investigational serogroup b meningococcal vaccines at 6, 8 and 12 months and immunogenicity of preschool booster doses: a follow-on study to a randomized clinical trial.   oct;32(10):1116-21. doi: 10.1097/inf.0b013e31829cfff2.","{'doi': '10.1097/inf.0b013e31829cfff2', 'times_cited': 30, 'recent_citations': 7, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': 1.61, 'field_citation_ratio': 4.41, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",30.0,7.0,False,False,False,1.61,4.41,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
